Time [sec], Input Angle [rad], Input Speed [rpm], Input Voltage [V], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
13.0653, 0, 0, -3.06529, -0.0857689, 1, 0, 
13.0753, 0, 0, -3.07526, -0.0857689, 1, 0, 
13.0852, 0, 0, -3.08523, -0.080886, 1, 0, 
13.0952, 0, 0, -3.09521, -0.0821068, 1, 0, 
13.1052, 0, 0, -3.10518, -0.0821068, 1, 0, 
13.1152, 0, 0, -3.11515, -0.080886, 1, 0, 
13.1251, 0, 0, -3.12512, -0.0833275, 1, 0, 
13.1351, 0, 0, -3.1351, -0.0821068, 1, 0, 
13.1451, 0, 0, -3.14507, -0.0857689, 1, 0, 
13.155, 0, 0, -3.15504, -0.0906518, 1, 0, 
13.165, 0, 0, -3.16501, -0.0869896, 1, 0, 
13.175, 0, 0, -3.17499, -0.0894311, 1, 0, 
13.185, 0, 0, -3.18496, -0.0833275, 1, 0, 
13.1949, 0, 0, -3.19493, -0.0833275, 1, 0, 
13.2049, 0, 0, -3.20491, -0.0857689, 1, 0, 
13.2149, 0, 0, -3.21488, -0.0869896, 1, 0, 
13.2249, 0, 0, -3.22485, -0.0894311, 1, 0, 
13.2348, 0, 0, -3.23482, -0.0869896, 1, 0, 
13.2448, 0, 0, -3.2448, -0.0857689, 1, 0, 
13.2548, 0, 0, -3.25477, -0.0845482, 1, 0, 
13.2647, 0, 0, -3.26474, -0.0857689, 1, 0, 
13.2747, 0, 0, -3.27472, -0.0894311, 1, 0, 
13.2847, 0, 0, -3.28469, -0.0894311, 1, 0, 
13.2947, 0, 0, -3.29466, -0.0894311, 1, 0, 
13.3046, 0, 0, -3.30463, -0.0869896, 1, 0, 
13.3146, 0, 0, -3.31461, -0.0857689, 1, 0, 
13.3246, 0, 0, -3.32458, -0.0882104, 1, 0, 
13.3346, 0, 0, -3.33455, -0.094314, 1, 0, 
13.3445, 0, 0, -3.34452, -0.0955347, 1, 0, 
13.3545, 0, 0, -3.3545, -0.0930932, 1, 0, 
13.3645, 0, 0, -3.36447, -0.0906518, 1, 0, 
13.3744, 0, 0, -3.37444, -0.0894311, 1, 0, 
13.3844, 0, 0, -3.38442, -0.0894311, 1, 0, 
13.3944, 0, 0, -3.39439, -0.0918725, 1, 0, 
13.4044, 0, 0, -3.40436, -0.0930932, 1, 0, 
13.4143, 0, 0, -3.41433, -0.0918725, 1, 0, 
13.4243, 0, 0, -3.42431, -0.0918725, 1, 0, 
13.4343, 0, 0, -3.43428, -0.0906518, 1, 0, 
13.4443, 0, 0, -3.44425, -0.0918725, 1, 0, 
13.4542, 0, 0, -3.45422, -0.0955347, 1, 0, 
13.4642, 0, 0, -3.4642, -0.0894311, 1, 0, 
13.4742, 0, 0, -3.47417, -0.094314, 1, 0, 
13.4841, 0, 0, -3.48414, -0.0930932, 1, 0, 
13.4941, 0, 0, -3.49412, -0.0918725, 1, 0, 
13.5041, 0, 0, -3.50409, -0.0967554, 1, 0, 
13.5141, 0, 0, -3.51406, -0.0967554, 1, 0, 
13.524, 0, 0, -3.52403, -0.0979761, 1, 0, 
13.534, 0, 0, -3.53401, -0.0967554, 1, 0, 
13.544, 0, 0, -3.54398, -0.101638, 1, 0, 
13.554, 0, 0, -3.55395, -0.0967554, 1, 0, 
13.5639, 0, 0, -3.56393, -0.094314, 1, 0, 
13.5739, 0, 0, -3.5739, -0.0955347, 1, 0, 
13.5839, 0, 0, -3.58387, -0.0955347, 1, 0, 
13.5938, 0, 0, -3.59384, -0.094314, 1, 0, 
13.6038, 0, 0, -3.60382, -0.094314, 1, 0, 
13.6138, 0, 0, -3.61379, -0.100418, 1, 0, 
13.6238, 0, 0, -3.62376, -0.101638, 1, 0, 
13.6337, 0, 0, -3.63373, -0.0979761, 1, 0, 
13.6437, 0, 0, -3.64371, -0.0979761, 1, 0, 
13.6537, 0, 0, -3.65368, -0.0991969, 1, 0, 
13.6637, 0, 0, -3.66365, -0.0979761, 1, 0, 
13.6736, 0, 0, -3.67362, -0.0955347, 1, 0, 
13.6836, 0, 0, -3.6836, -0.0967554, 1, 0, 
13.6936, 0, 0, -3.69357, -0.100418, 1, 0, 
13.7035, 0, 0, -3.70354, -0.0967554, 1, 0, 
13.7135, 0, 0, -3.71352, -0.100418, 1, 0, 
13.7235, 0, 0, -3.72349, -0.1053, 1, 0, 
13.7335, 0, 0, -3.73346, -0.10408, 1, 0, 
13.7434, 0, 0, -3.74343, -0.101638, 1, 0, 
13.7534, 0, 0, -3.75341, -0.1053, 1, 0, 
13.7634, 0, 0, -3.76338, -0.100418, 1, 0, 
13.7734, 0, 0, -3.77335, -0.101638, 1, 0, 
13.7833, 0, 0, -3.78332, -0.102859, 1, 0, 
13.7933, 0, 0, -3.7933, -0.102859, 1, 0, 
13.8033, 0, 0, -3.80327, -0.101638, 1, 0, 
13.8132, 0, 0, -3.81324, -0.0979761, 1, 0, 
13.8232, 0, 0, -3.82322, -0.100418, 1, 0, 
13.8332, 0, 0, -3.83319, -0.100418, 1, 0, 
13.8432, 0, 0, -3.84316, -0.1053, 1, 0, 
13.8531, 0, 0, -3.85313, -0.108963, 1, 0, 
13.8631, 0, 0, -3.86311, -0.1053, 1, 0, 
13.8731, 0, 0, -3.87308, -0.110183, 1, 0, 
13.8831, 0, 0, -3.88305, -0.108963, 1, 0, 
13.893, 0, 0, -3.89303, -0.108963, 1, 0, 
13.903, 0, 0, -3.903, -0.110183, 1, 0, 
13.913, 0, 0, -3.91297, -0.1053, 1, 0, 
13.9229, 0, 0, -3.92294, -0.110183, 1, 0, 
13.9329, 0, 0, -3.93292, -0.10408, 1, 0, 
13.9429, 0, 0, -3.94289, -0.110183, 1, 0, 
13.9529, 0, 0, -3.95286, -0.108963, 1, 0, 
13.9628, 0, 0, -3.96283, -0.1053, 1, 0, 
13.9728, 0, 0, -3.97281, -0.107742, 1, 0, 
13.9828, 0, 0, -3.98278, -0.110183, 1, 0, 
13.9928, 0, 0, -3.99275, -0.111404, 1, 0, 
14.0027, 0, 0, -4.00273, -0.108963, 1, 0, 
14.0127, 0, 0, -4.0127, -0.108963, 1, 0, 
14.0227, 0, 0, -4.02267, -0.111404, 1, 0, 
14.0326, 0, 0, -4.03264, -0.108963, 1, 0, 
14.0426, 0, 0, -4.04262, -0.108963, 1, 0, 
14.0526, 0, 0, -4.05259, -0.10408, 1, 0, 
14.0626, 0, 0, -4.06256, -0.110183, 1, 0, 
14.0725, 0, 0, -4.07254, -0.1053, 1, 0, 
14.0825, 0, 0, -4.08251, -0.102859, 1, 0, 
14.0925, 0, 0, -4.09248, -0.111404, 1, 0, 
14.1025, 0, 0, -4.10245, -0.113846, 1, 0, 
14.1124, 0, 0, -4.11243, -0.108963, 1, 0, 
14.1224, 0, 0, -4.1224, -0.110183, 1, 0, 
14.1324, 0, 0, -4.13237, -0.112625, 1, 0, 
14.1423, 0, 0, -4.14234, -0.110183, 1, 0, 
14.1523, 0, 0, -4.15232, -0.116287, 1, 0, 
14.1623, 0, 0, -4.16229, -0.112625, 1, 0, 
14.1723, 0, 0, -4.17226, -0.108963, 1, 0, 
14.1822, 0, 0, -4.18224, -0.112625, 1, 0, 
14.1922, 0, 0, -4.19221, -0.112625, 1, 0, 
14.2022, 0, 0, -4.20218, -0.115066, 1, 0, 
14.2122, 0, 0, -4.21215, -0.115066, 1, 0, 
14.2221, 0, 0, -4.22213, -0.116287, 1, 0, 
14.2321, 0, 0, -4.2321, -0.113846, 1, 0, 
14.2421, 0, 0, -4.24207, -0.115066, 1, 0, 
14.252, 0, 0, -4.25204, -0.116287, 1, 0, 
14.262, 0, 0, -4.26202, -0.116287, 1, 0, 
14.272, 0, 0, -4.27199, -0.115066, 1, 0, 
14.282, 0, 0, -4.28196, -0.112625, 1, 0, 
14.2919, 0, 0, -4.29194, -0.116287, 1, 0, 
14.3019, 0, 0, -4.30191, -0.115066, 1, 0, 
14.3119, 0, 0, -4.31188, -0.115066, 1, 0, 
14.3219, 0, 0, -4.32185, -0.119949, 1, 0, 
14.3318, 0, 0, -4.33183, -0.115066, 1, 0, 
14.3418, 0, 0, -4.3418, -0.117508, 1, 0, 
14.3518, 0, 0, -4.35177, -0.116287, 1, 0, 
14.3617, 0, 0, -4.36175, -0.117508, 1, 0, 
14.3717, 0, 0, -4.37172, -0.118728, 1, 0, 
14.3817, 0, 0, -4.38169, -0.115066, 1, 0, 
14.3917, 0, 0, -4.39166, -0.116287, 1, 0, 
14.4016, 0, 0, -4.40164, -0.118728, 1, 0, 
14.4116, 0, 0, -4.41161, -0.119949, 1, 0, 
14.4216, 0, 0, -4.42158, -0.119949, 1, 0, 
14.4316, 0, 0, -4.43155, -0.123611, 1, 0, 
14.4415, 0, 0, -4.44153, -0.128494, 1, 0, 
14.4515, 0, 0, -4.4515, -0.123611, 1, 0, 
14.4615, 0, 0, -4.46147, -0.12117, 1, 0, 
14.4714, 0, 0, -4.47145, -0.118728, 1, 0, 
14.4814, 0, 0, -4.48142, -0.122391, 1, 0, 
14.4914, 0, 0, -4.49139, -0.123611, 1, 0, 
14.5014, 0, 0, -4.50136, -0.123611, 1, 0, 
14.5113, 0, 0, -4.51134, -0.123611, 1, 0, 
14.5213, 0, 0, -4.52131, -0.123611, 1, 0, 
14.5313, 0, 0, -4.53128, -0.123611, 1, 0, 
14.5413, 0, 0, -4.54125, -0.12117, 1, 0, 
14.5512, 0, 0, -4.55123, -0.12117, 1, 0, 
14.5612, 0, 0, -4.5612, -0.12117, 1, 0, 
14.5712, 0, 0, -4.57117, -0.119949, 1, 0, 
14.5811, 0, 0, -4.58115, -0.123611, 1, 0, 
14.5911, 0, 0, -4.59112, -0.124832, 1, 0, 
14.6011, 0, 0, -4.60109, -0.122391, 1, 0, 
14.6111, 0, 0, -4.61106, -0.122391, 1, 0, 
14.621, 0, 0, -4.62104, -0.123611, 1, 0, 
14.631, 0, 0, -4.63101, -0.123611, 1, 0, 
14.641, 0, 0, -4.64098, -0.129715, 1, 0, 
14.651, 0, 0, -4.65096, -0.128494, 1, 0, 
14.6609, 0, 0, -4.66093, -0.129715, 1, 0, 
14.6709, 0, 0, -4.6709, -0.126053, 1, 0, 
14.6809, 0, 0, -4.68087, -0.129715, 1, 0, 
14.6908, 0, 0, -4.69085, -0.123611, 1, 0, 
14.7008, 0, 0, -4.70082, -0.126053, 1, 0, 
14.7108, 0, 0, -4.71079, -0.127273, 1, 0, 
14.7208, 0, 0, -4.72076, -0.126053, 1, 0, 
14.7307, 0, 0, -4.73074, -0.127273, 1, 0, 
14.7407, 0, 0, -4.74071, -0.127273, 1, 0, 
14.7507, 0, 0, -4.75068, -0.130936, 1, 0, 
14.7607, 0, 0, -4.76066, -0.132156, 1, 0, 
14.7706, 0, 0, -4.77063, -0.128494, 1, 0, 
14.7806, 0, 0, -4.7806, -0.129715, 1, 0, 
14.7906, 0, 0, -4.79057, -0.127273, 1, 0, 
14.8005, 0, 0, -4.80055, -0.129715, 1, 0, 
14.8105, 0, 0, -4.81052, -0.129715, 1, 0, 
14.8205, 0, 0, -4.82049, -0.127273, 1, 0, 
14.8305, 0, 0, -4.83047, -0.126053, 1, 0, 
14.8404, 0, 0, -4.84044, -0.133377, 1, 0, 
14.8504, 0, 0, -4.85041, -0.132156, 1, 0, 
14.8604, 0, 0, -4.86038, -0.130936, 1, 0, 
14.8704, 0, 0, -4.87036, -0.132156, 1, 0, 
14.8803, 0, 0, -4.88033, -0.135819, 1, 0, 
14.8903, 0, 0, -4.8903, -0.129715, 1, 0, 
14.9003, 0, 0, -4.90027, -0.130936, 1, 0, 
14.9102, 0, 0, -4.91025, -0.134598, 1, 0, 
14.9202, 0, 0, -4.92022, -0.130936, 1, 0, 
14.9302, 0, 0, -4.93019, -0.134598, 1, 0, 
14.9402, 0, 0, -4.94017, -0.135819, 1, 0, 
14.9501, 0, 0, -4.95014, -0.13826, 1, 0, 
14.9601, 0, 0, -4.96011, -0.135819, 1, 0, 
14.9701, 0, 0, -4.97008, -0.137039, 1, 0, 
14.9801, 0, 0, -4.98006, -0.133377, 1, 0, 
14.99, 0, 0, -4.99003, -0.137039, 1, 0, 
15, 0, 0, -5, -0.132156, 1, 0, 
15.01, 0, 0, -4.99003, -0.137039, 1, 0, 
15.0199, 0, 0, -4.98005, -0.134598, 1, 0, 
15.0299, 0, 0, -4.97008, -0.135819, 1, 0, 
15.0399, 0, 0, -4.96011, -0.132156, 1, 0, 
15.0499, 0, 0, -4.95013, -0.134598, 1, 0, 
15.0598, 0, 0, -4.94016, -0.134598, 1, 0, 
15.0698, 0, 0, -4.93019, -0.134598, 1, 0, 
15.0798, 0, 0, -4.92022, -0.135819, 1, 0, 
15.0898, 0, 0, -4.91024, -0.134598, 1, 0, 
15.0997, 0, 0, -4.90027, -0.134598, 1, 0, 
15.1097, 0, 0, -4.8903, -0.133377, 1, 0, 
15.1197, 0, 0, -4.88032, -0.129715, 1, 0, 
15.1296, 0, 0, -4.87035, -0.132156, 1, 0, 
15.1396, 0, 0, -4.86038, -0.134598, 1, 0, 
15.1496, 0, 0, -4.85041, -0.135819, 1, 0, 
15.1596, 0, 0, -4.84043, -0.133377, 1, 0, 
15.1695, 0, 0, -4.83046, -0.132156, 1, 0, 
15.1795, 0, 0, -4.82049, -0.130936, 1, 0, 
15.1895, 0, 0, -4.81052, -0.132156, 1, 0, 
15.1995, 0, 0, -4.80054, -0.133377, 1, 0, 
15.2094, 0, 0, -4.79057, -0.132156, 1, 0, 
15.2194, 0, 0, -4.7806, -0.130936, 1, 0, 
15.2294, 0, 0, -4.77062, -0.127273, 1, 0, 
15.2393, 0, 0, -4.76065, -0.127273, 1, 0, 
15.2493, 0, 0, -4.75068, -0.126053, 1, 0, 
15.2593, 0, 0, -4.74071, -0.129715, 1, 0, 
15.2693, 0, 0, -4.73073, -0.126053, 1, 0, 
15.2792, 0, 0, -4.72076, -0.122391, 1, 0, 
15.2892, 0, 0, -4.71079, -0.126053, 1, 0, 
15.2992, 0, 0, -4.70082, -0.119949, 1, 0, 
15.3092, 0, 0, -4.69084, -0.127273, 1, 0, 
15.3191, 0, 0, -4.68087, -0.130936, 1, 0, 
15.3291, 0, 0, -4.6709, -0.128494, 1, 0, 
15.3391, 0, 0, -4.66092, -0.128494, 1, 0, 
15.349, 0, 0, -4.65095, -0.127273, 1, 0, 
15.359, 0, 0, -4.64098, -0.124832, 1, 0, 
15.369, 0, 0, -4.63101, -0.126053, 1, 0, 
15.379, 0, 0, -4.62103, -0.127273, 1, 0, 
15.3889, 0, 0, -4.61106, -0.128494, 1, 0, 
15.3989, 0, 0, -4.60109, -0.124832, 1, 0, 
15.4089, 0, 0, -4.59111, -0.126053, 1, 0, 
15.4189, 0, 0, -4.58114, -0.126053, 1, 0, 
15.4288, 0, 0, -4.57117, -0.123611, 1, 0, 
15.4388, 0, 0, -4.5612, -0.126053, 1, 0, 
15.4488, 0, 0, -4.55122, -0.128494, 1, 0, 
15.4587, 0, 0, -4.54125, -0.12117, 1, 0, 
15.4687, 0, 0, -4.53128, -0.116287, 1, 0, 
15.4787, 0, 0, -4.52131, -0.123611, 1, 0, 
15.4887, 0, 0, -4.51133, -0.119949, 1, 0, 
15.4986, 0, 0, -4.50136, -0.12117, 1, 0, 
15.5086, 0, 0, -4.49139, -0.12117, 1, 0, 
15.5186, 0, 0, -4.48141, -0.123611, 1, 0, 
15.5286, 0, 0, -4.47144, -0.124832, 1, 0, 
15.5385, 0, 0, -4.46147, -0.123611, 1, 0, 
15.5485, 0, 0, -4.4515, -0.119949, 1, 0, 
15.5585, 0, 0, -4.44152, -0.115066, 1, 0, 
15.5684, 0, 0, -4.43155, -0.113846, 1, 0, 
15.5784, 0, 0, -4.42158, -0.118728, 1, 0, 
15.5884, 0, 0, -4.41161, -0.124832, 1, 0, 
15.5984, 0, 0, -4.40163, -0.12117, 1, 0, 
15.6083, 0, 0, -4.39166, -0.119949, 1, 0, 
15.6183, 0, 0, -4.38169, -0.12117, 1, 0, 
15.6283, 0, 0, -4.37171, -0.123611, 1, 0, 
15.6383, 0, 0, -4.36174, -0.118728, 1, 0, 
15.6482, 0, 0, -4.35177, -0.117508, 1, 0, 
15.6582, 0, 0, -4.3418, -0.119949, 1, 0, 
15.6682, 0, 0, -4.33182, -0.113846, 1, 0, 
15.6781, 0, 0, -4.32185, -0.118728, 1, 0, 
15.6881, 0, 0, -4.31188, -0.111404, 1, 0, 
15.6981, 0, 0, -4.3019, -0.113846, 1, 0, 
15.7081, 0, 0, -4.29193, -0.116287, 1, 0, 
15.718, 0, 0, -4.28196, -0.115066, 1, 0, 
15.728, 0, 0, -4.27199, -0.118728, 1, 0, 
15.738, 0, 0, -4.26201, -0.118728, 1, 0, 
15.748, 0, 0, -4.25204, -0.116287, 1, 0, 
15.7579, 0, 0, -4.24207, -0.118728, 1, 0, 
15.7679, 0, 0, -4.2321, -0.113846, 1, 0, 
15.7779, 0, 0, -4.22212, -0.112625, 1, 0, 
15.7878, 0, 0, -4.21215, -0.112625, 1, 0, 
15.7978, 0, 0, -4.20218, -0.113846, 1, 0, 
15.8078, 0, 0, -4.1922, -0.115066, 1, 0, 
15.8178, 0, 0, -4.18223, -0.116287, 1, 0, 
15.8277, 0, 0, -4.17226, -0.112625, 1, 0, 
15.8377, 0, 0, -4.16229, -0.115066, 1, 0, 
15.8477, 0, 0, -4.15231, -0.111404, 1, 0, 
15.8577, 0, 0, -4.14234, -0.113846, 1, 0, 
15.8676, 0, 0, -4.13237, -0.113846, 1, 0, 
15.8776, 0, 0, -4.1224, -0.112625, 1, 0, 
15.8876, 0, 0, -4.11242, -0.107742, 1, 0, 
15.8976, 0, 0, -4.10245, -0.110183, 1, 0, 
15.9075, 0, 0, -4.09248, -0.111404, 1, 0, 
15.9175, 0, 0, -4.0825, -0.113846, 1, 0, 
15.9275, 0, 0, -4.07253, -0.111404, 1, 0, 
15.9374, 0, 0, -4.06256, -0.111404, 1, 0, 
15.9474, 0, 0, -4.05259, -0.111404, 1, 0, 
15.9574, 0, 0, -4.04262, -0.115066, 1, 0, 
15.9674, 0, 0, -4.03264, -0.110183, 1, 0, 
15.9773, 0, 0, -4.02267, -0.111404, 1, 0, 
15.9873, 0, 0, -4.0127, -0.112625, 1, 0, 
15.9973, 0, 0, -4.00272, -0.108963, 1, 0, 
16.0073, 0, 0, -3.99275, -0.108963, 1, 0, 
16.0172, 0, 0, -3.98278, -0.106521, 1, 0, 
16.0272, 0, 0, -3.9728, -0.106521, 1, 0, 
16.0372, 0, 0, -3.96283, -0.112625, 1, 0, 
16.0471, 0, 0, -3.95286, -0.108963, 1, 0, 
16.0571, 0, 0, -3.94289, -0.108963, 1, 0, 
16.0671, 0, 0, -3.93291, -0.106521, 1, 0, 
16.0771, 0, 0, -3.92294, -0.108963, 1, 0, 
16.087, 0, 0, -3.91297, -0.107742, 1, 0, 
16.097, 0, 0, -3.903, -0.106521, 1, 0, 
16.107, 0, 0, -3.89302, -0.1053, 1, 0, 
16.117, 0, 0, -3.88305, -0.101638, 1, 0, 
16.1269, 0, 0, -3.87308, -0.107742, 1, 0, 
16.1369, 0, 0, -3.8631, -0.115066, 1, 0, 
16.1469, 0, 0, -3.85313, -0.1053, 1, 0, 
16.1568, 0, 0, -3.84316, -0.102859, 1, 0, 
16.1668, 0, 0, -3.83319, -0.106521, 1, 0, 
16.1768, 0, 0, -3.82321, -0.108963, 1, 0, 
16.1868, 0, 0, -3.81324, -0.108963, 1, 0, 
16.1967, 0, 0, -3.80327, -0.100418, 1, 0, 
16.2067, 0, 0, -3.79329, -0.0967554, 1, 0, 
16.2167, 0, 0, -3.78332, -0.101638, 1, 0, 
16.2267, 0, 0, -3.77335, -0.101638, 1, 0, 
16.2366, 0, 0, -3.76338, -0.10408, 1, 0, 
16.2466, 0, 0, -3.7534, -0.10408, 1, 0, 
16.2566, 0, 0, -3.74343, -0.10408, 1, 0, 
16.2665, 0, 0, -3.73346, -0.101638, 1, 0, 
16.2765, 0, 0, -3.72349, -0.0979761, 1, 0, 
16.2865, 0, 0, -3.71351, -0.0979761, 1, 0, 
16.2965, 0, 0, -3.70354, -0.10408, 1, 0, 
16.3064, 0, 0, -3.69357, -0.1053, 1, 0, 
16.3164, 0, 0, -3.68359, -0.107742, 1, 0, 
16.3264, 0, 0, -3.67362, -0.0967554, 1, 0, 
16.3364, 0, 0, -3.66365, -0.0991969, 1, 0, 
16.3463, 0, 0, -3.65368, -0.0967554, 1, 0, 
16.3563, 0, 0, -3.6437, -0.101638, 1, 0, 
16.3663, 0, 0, -3.63373, -0.10408, 1, 0, 
16.3762, 0, 0, -3.62376, -0.10408, 1, 0, 
16.3862, 0, 0, -3.61379, -0.0991969, 1, 0, 
16.3962, 0, 0, -3.60381, -0.0967554, 1, 0, 
16.4062, 0, 0, -3.59384, -0.0967554, 1, 0, 
16.4161, 0, 0, -3.58387, -0.100418, 1, 0, 
16.4261, 0, 0, -3.57389, -0.102859, 1, 0, 
16.4361, 0, 0, -3.56392, -0.0967554, 1, 0, 
16.4461, 0, 0, -3.55395, -0.0979761, 1, 0, 
16.456, 0, 0, -3.54398, -0.0991969, 1, 0, 
16.466, 0, 0, -3.534, -0.101638, 1, 0, 
16.476, 0, 0, -3.52403, -0.094314, 1, 0, 
16.4859, 0, 0, -3.51406, -0.0991969, 1, 0, 
16.4959, 0, 0, -3.50408, -0.0967554, 1, 0, 
16.5059, 0, 0, -3.49411, -0.0967554, 1, 0, 
16.5159, 0, 0, -3.48414, -0.0991969, 1, 0, 
16.5258, 0, 0, -3.47417, -0.0991969, 1, 0, 
16.5358, 0, 0, -3.46419, -0.0979761, 1, 0, 
16.5458, 0, 0, -3.45422, -0.0918725, 1, 0, 
16.5558, 0, 0, -3.44425, -0.0955347, 1, 0, 
16.5657, 0, 0, -3.43428, -0.0991969, 1, 0, 
16.5757, 0, 0, -3.4243, -0.0930932, 1, 0, 
16.5857, 0, 0, -3.41433, -0.0906518, 1, 0, 
16.5956, 0, 0, -3.40436, -0.0991969, 1, 0, 
16.6056, 0, 0, -3.39438, -0.0906518, 1, 0, 
16.6156, 0, 0, -3.38441, -0.0894311, 1, 0, 
16.6256, 0, 0, -3.37444, -0.0906518, 1, 0, 
16.6355, 0, 0, -3.36447, -0.0882104, 1, 0, 
16.6455, 0, 0, -3.35449, -0.0894311, 1, 0, 
16.6555, 0, 0, -3.34452, -0.094314, 1, 0, 
16.6655, 0, 0, -3.33455, -0.094314, 1, 0, 
16.6754, 0, 0, -3.32458, -0.0882104, 1, 0, 
16.6854, 0, 0, -3.3146, -0.0857689, 1, 0, 
16.6954, 0, 0, -3.30463, -0.0906518, 1, 0, 
16.7053, 0, 0, -3.29466, -0.0918725, 1, 0, 
16.7153, 0, 0, -3.28468, -0.0882104, 1, 0, 
16.7253, 0, 0, -3.27471, -0.0869896, 1, 0, 
16.7353, 0, 0, -3.26474, -0.0894311, 1, 0, 
16.7452, 0, 0, -3.25477, -0.0894311, 1, 0, 
16.7552, 0, 0, -3.24479, -0.0882104, 1, 0, 
16.7652, 0, 0, -3.23482, -0.0894311, 1, 0, 
16.7752, 0, 0, -3.22485, -0.0845482, 1, 0, 
16.7851, 0, 0, -3.21487, -0.0833275, 1, 0, 
16.7951, 0, 0, -3.2049, -0.0906518, 1, 0, 
16.8051, 0, 0, -3.19493, -0.0906518, 1, 0, 
16.815, 0, 0, -3.18496, -0.0882104, 1, 0, 
16.825, 0, 0, -3.17498, -0.0857689, 1, 0, 
16.835, 0, 0, -3.16501, -0.0882104, 1, 0, 
16.845, 0, 0, -3.15504, -0.0882104, 1, 0, 
16.8549, 0, 0, -3.14507, -0.0869896, 1, 0, 
16.8649, 0, 0, -3.13509, -0.0869896, 1, 0, 
16.8749, 0, 0, -3.12512, -0.0845482, 1, 0, 
16.8849, 0, 0, -3.11515, -0.0845482, 1, 0, 
16.8948, 0, 0, -3.10517, -0.0857689, 1, 0, 
16.9048, 0, 0, -3.0952, -0.0869896, 1, 0, 
16.9148, 0, 0, -3.08523, -0.0833275, 1, 0, 
16.9247, 0, 0, -3.07526, -0.080886, 1, 0, 
16.9347, 0, 0, -3.06528, -0.0845482, 1, 0, 
16.9447, 0, 0, -3.05531, -0.0821068, 1, 0, 
16.9547, 0, 0, -3.04534, -0.080886, 1, 0, 
16.9646, 0, 0, -3.03537, -0.0821068, 1, 0, 
16.9746, 0, 0, -3.02539, -0.0833275, 1, 0, 
16.9846, 0, 0, -3.01542, -0.080886, 1, 0, 
16.9946, 0, 0, -3.00545, -0.0833275, 1, 0, 
17.0045, 0, 0, -2.99547, -0.0869896, 1, 0, 
17.0145, 0, 0, -2.9855, -0.0821068, 1, 0, 
17.0245, 0, 0, -2.97553, -0.0796653, 1, 0, 
17.0344, 0, 0, -2.96556, -0.0833275, 1, 0, 
17.0444, 0, 0, -2.95558, -0.0784446, 1, 0, 
17.0544, 0, 0, -2.94561, -0.0796653, 1, 0, 
17.0644, 0, 0, -2.93564, -0.080886, 1, 0, 
17.0743, 0, 0, -2.92566, -0.0845482, 1, 0, 
17.0843, 0, 0, -2.91569, -0.0772239, 1, 0, 
17.0943, 0, 0, -2.90572, -0.0796653, 1, 0, 
17.1043, 0, 0, -2.89575, -0.0796653, 1, 0, 
17.1142, 0, 0, -2.88577, -0.0760031, 1, 0, 
17.1242, 0, 0, -2.8758, -0.0760031, 1, 0, 
17.1342, 0, 0, -2.86583, -0.080886, 1, 0, 
17.1441, 0, 0, -2.85586, -0.0796653, 1, 0, 
17.1541, 0, 0, -2.84588, -0.0784446, 1, 0, 
17.1641, 0, 0, -2.83591, -0.0796653, 1, 0, 
17.1741, 0, 0, -2.82594, -0.0796653, 1, 0, 
17.184, 0, 0, -2.81596, -0.0772239, 1, 0, 
17.194, 0, 0, -2.80599, -0.0772239, 1, 0, 
17.204, 0, 0, -2.79602, -0.0821068, 1, 0, 
17.214, 0, 0, -2.78605, -0.0796653, 1, 0, 
17.2239, 0, 0, -2.77607, -0.0760031, 1, 0, 
17.2339, 0, 0, -2.7661, -0.0772239, 1, 0, 
17.2439, 0, 0, -2.75613, -0.0772239, 1, 0, 
17.2538, 0, 0, -2.74615, -0.0735617, 1, 0, 
17.2638, 0, 0, -2.73618, -0.0772239, 1, 0, 
17.2738, 0, 0, -2.72621, -0.0772239, 1, 0, 
17.2838, 0, 0, -2.71624, -0.0711203, 1, 0, 
17.2937, 0, 0, -2.70626, -0.0760031, 1, 0, 
