Time [sec], Input Angle [rad], Input Speed [rpm], Input Voltage [V], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
22.0666, 0, 0, 0, 0.0860609, 1, 0, 
22.0766, 0, 0, 0, 0.0872816, 1, 0, 
22.0866, 0, 0, 0, 0.089723, 1, 0, 
22.0965, 0, 0, 0, 0.0860609, 1, 0, 
22.1065, 0, 0, 0, 0.0885023, 1, 0, 
22.1165, 0, 0, 0, 0.0872816, 1, 0, 
22.1265, 0, 0, 0, 0.0872816, 1, 0, 
22.1364, 0, 0, 0, 0.0872816, 1, 0, 
22.1464, 0, 0, 0, 0.0848402, 1, 0, 
22.1564, 0, 0, 0, 0.0848402, 1, 0, 
22.1664, 0, 0, 0, 0.0848402, 1, 0, 
22.1763, 0, 0, 0, 0.0860609, 1, 0, 
22.1863, 0, 0, 0, 0.089723, 1, 0, 
22.1963, 0, 0, 0, 0.0885023, 1, 0, 
22.2062, 0, 0, 0, 0.0860609, 1, 0, 
22.2162, 0, 0, 0, 0.0872816, 1, 0, 
22.2262, 0, 0, 0, 0.0860609, 1, 0, 
22.2362, 0, 0, 0, 0.089723, 1, 0, 
22.2461, 0, 0, 0, 0.0836194, 1, 0, 
22.2561, 0, 0, 0, 0.0848402, 1, 0, 
22.2661, 0, 0, 0, 0.0872816, 1, 0, 
22.276, 0, 0, 0, 0.0885023, 1, 0, 
22.286, 0, 0, 0, 0.0909438, 1, 0, 
22.296, 0, 0, 0, 0.0848402, 1, 0, 
22.306, 0, 0, 0, 0.0860609, 1, 0, 
22.3159, 0, 0, 0, 0.0836194, 1, 0, 
22.3259, 0, 0, 0, 0.089723, 1, 0, 
22.3359, 0, 0, 0, 0.0872816, 1, 0, 
22.3459, 0, 0, 0, 0.0872816, 1, 0, 
22.3558, 0, 0, 0, 0.0885023, 1, 0, 
22.3658, 0, 0, 0, 0.0848402, 1, 0, 
22.3758, 0, 0, 0, 0.0885023, 1, 0, 
22.3857, 0, 0, 0, 0.0848402, 1, 0, 
22.3957, 0, 0, 0, 0.0860609, 1, 0, 
22.4057, 0, 0, 0, 0.0848402, 1, 0, 
22.4157, 0, 0, 0, 0.0872816, 1, 0, 
22.4256, 0, 0, 0, 0.0885023, 1, 0, 
22.4356, 0, 0, 0, 0.0909438, 1, 0, 
22.4456, 0, 0, 0, 0.0860609, 1, 0, 
22.4556, 0, 0, 0, 0.0872816, 1, 0, 
22.4655, 0, 0, 0, 0.0885023, 1, 0, 
22.4755, 0, 0, 0, 0.0872816, 1, 0, 
22.4855, 0, 0, 0, 0.0860609, 1, 0, 
22.4954, 0, 0, 0, 0.0872816, 1, 0, 
22.5054, 0, 0, 0, 0.0946059, 1, 0, 
22.5154, 0, 0, 0, 0.0885023, 1, 0, 
22.5254, 0, 0, 0, 0.0860609, 1, 0, 
22.5353, 0, 0, 0, 0.0885023, 1, 0, 
22.5453, 0, 0, 0, 0.0872816, 1, 0, 
22.5553, 0, 0, 0, 0.0848402, 1, 0, 
22.5652, 0, 0, 0, 0.0872816, 1, 0, 
22.5752, 0, 0, 0, 0.0860609, 1, 0, 
22.5852, 0, 0, 0, 0.0872816, 1, 0, 
22.5952, 0, 0, 0, 0.0860609, 1, 0, 
22.6051, 0, 0, 0, 0.089723, 1, 0, 
22.6151, 0, 0, 0, 0.0848402, 1, 0, 
22.6251, 0, 0, 0, 0.0872816, 1, 0, 
22.6351, 0, 0, 0, 0.089723, 1, 0, 
22.645, 0, 0, 0, 0.0921645, 1, 0, 
22.655, 0, 0, 0, 0.0872816, 1, 0, 
22.665, 0, 0, 0, 0.0860609, 1, 0, 
22.6749, 0, 0, 0, 0.0848402, 1, 0, 
22.6849, 0, 0, 0, 0.089723, 1, 0, 
22.6949, 0, 0, 0, 0.0921645, 1, 0, 
22.7049, 0, 0, 0, 0.0848402, 1, 0, 
22.7148, 0, 0, 0, 0.0885023, 1, 0, 
22.7248, 0, 0, 0, 0.0885023, 1, 0, 
22.7348, 0, 0, 0, 0.0860609, 1, 0, 
22.7447, 0, 0, 0, 0.0872816, 1, 0, 
22.7547, 0, 0, 0, 0.0860609, 1, 0, 
22.7647, 0, 0, 0, 0.089723, 1, 0, 
22.7747, 0, 0, 0, 0.0860609, 1, 0, 
22.7846, 0, 0, 0, 0.0885023, 1, 0, 
22.7946, 0, 0, 0, 0.0872816, 1, 0, 
22.8046, 0, 0, 0, 0.089723, 1, 0, 
22.8146, 0, 0, 0, 0.0872816, 1, 0, 
22.8245, 0, 0, 0, 0.0848402, 1, 0, 
22.8345, 0, 0, 0, 0.0872816, 1, 0, 
22.8445, 0, 0, 0, 0.0823987, 1, 0, 
22.8544, 0, 0, 0, 0.0909438, 1, 0, 
22.8644, 0, 0, 0, 0.0885023, 1, 0, 
22.8744, 0, 0, 0, 0.0860609, 1, 0, 
22.8844, 0, 0, 0, 0.0848402, 1, 0, 
22.8943, 0, 0, 0, 0.0860609, 1, 0, 
22.9043, 0, 0, 0, 0.0860609, 1, 0, 
22.9143, 0, 0, 0, 0.089723, 1, 0, 
22.9242, 0, 0, 0, 0.0885023, 1, 0, 
22.9342, 0, 0, 0, 0.0885023, 1, 0, 
22.9442, 0, 0, 0, 0.0872816, 1, 0, 
22.9542, 0, 0, 0, 0.0885023, 1, 0, 
22.9641, 0, 0, 0, 0.0860609, 1, 0, 
22.9741, 0, 0, 0, 0.0860609, 1, 0, 
22.9841, 0, 0, 0, 0.0860609, 1, 0, 
22.9941, 0, 0, 0, 0.0872816, 1, 0, 
23.004, 0, 0, 0, 0.0836194, 1, 0, 
23.014, 0, 0, 0, 0.0860609, 1, 0, 
23.024, 0, 0, 0, 0.0885023, 1, 0, 
23.0339, 0, 0, 0, 0.0860609, 1, 0, 
23.0439, 0, 0, 0, 0.0933852, 1, 0, 
23.0539, 0, 0, 0, 0.089723, 1, 0, 
23.0639, 0, 0, 0, 0.0885023, 1, 0, 
23.0738, 0, 0, 0, 0.0909438, 1, 0, 
23.0838, 0, 0, 0, 0.0860609, 1, 0, 
23.0938, 0, 0, 0, 0.0860609, 1, 0, 
23.1037, 0, 0, 0, 0.0848402, 1, 0, 
23.1137, 0, 0, 0, 0.0885023, 1, 0, 
23.1237, 0, 0, 0, 0.0860609, 1, 0, 
23.1337, 0, 0, 0, 0.089723, 1, 0, 
23.1436, 0, 0, 0, 0.0848402, 1, 0, 
23.1536, 0, 0, 0, 0.0885023, 1, 0, 
23.1636, 0, 0, 0, 0.0872816, 1, 0, 
